Compound ID,SMILES,mw,logp,hbd,hba,tpsa,rotb,rings,heavy,qed,n_stereo,conformer_ok
cpd_460000,CN1CCN(C(=O)C2CSC3(C)CCC(=O)N23)CC1,283.135447912,0.2143999999999997,0,4,43.86000000000001,1,3,19,0.6901599251661233,0,True
cpd_205000,Cn1c(=O)c2c(nc(CN3CCN(C4CCCC4)CC3)n2C)n(C)c1=O,360.227374136,0.030900000000001482,0,5,68.30000000000001,3,4,26,0.7726126871353346,0,True
cpd_210000,Cc1ccc(S(=O)(=O)N2CCN(C3CCN(C)C(=O)C3)CC2)cc1,351.16166266,0.9221200000000005,0,4,60.93000000000001,3,3,24,0.8125574110323861,0,True
cpd_435000,CN(C)S(=O)(=O)N1CCN(C(=O)c2ccccc2F)CC1,315.105290656,0.38990000000000036,0,3,60.93000000000001,3,2,21,0.8105722653388411,0,True
cpd_140000,O=C(CN1CCOCC1)N1CCN(c2ccccc2Cl)C(=O)C1,337.11931918,0.8474000000000004,0,4,53.09,3,3,23,0.8202335713936827,0,True
cpd_205000,Cn1c(=O)c2c(nc(CN3CCOCC3)n2C(C)(C)C)n(C)c1=O,335.19573966,0.020900000000000807,0,5,74.28999999999999,2,3,24,0.7735207971355621,0,True
cpd_525000,CC(=O)N1CCN(C(=O)C2CCC(=O)N(C3CC3)C2)CC1,293.173941596,0.07810000000000072,0,3,60.93000000000001,2,3,21,0.7241426792284287,0,True
cpd_365000,O=C(c1ccccc1)N1CCN(C(=O)N2CCOCC2)CC1,303.158291532,0.8966000000000001,0,3,53.09,1,3,22,0.7742998165695307,0,True
cpd_45000,CC1CN(C(=O)Cn2c(=O)n(C)c(=O)c3ccccc32)CC(C)O1,331.153206152,0.3360000000000005,0,4,73.54,2,3,24,0.795164979919164,0,True
cpd_430000,CC1CN(C(=O)Cn2c(=O)c3ccccc3n(C)c2=O)CC(C)O1,331.153206152,0.33599999999999963,0,4,73.54,2,3,24,0.795164979919164,0,True
cpd_210000,O=C(c1ccc(F)cc1F)N1CCC(C(=O)N2CCOCC2)CC1,338.14419893999997,1.6758,0,3,49.85000000000001,2,3,24,0.8243192025590149,0,True
cpd_635000,O=C(c1c(F)cccc1F)N1CCC(C(=O)N2CCOCC2)CC1,338.14419893999997,1.6758,0,3,49.85000000000001,2,3,24,0.8243192025590149,0,True
cpd_105000,CC(=O)N1CCN(C(=O)C2CC(=O)N(C3CCCCC3)C2)CC1,321.205241724,0.8583000000000007,0,3,60.93000000000001,2,3,23,0.7577113995679805,0,True
cpd_250000,CC(=O)N1CCN(C(=O)C2CCC(=O)N(C3CCCCCC3)C2)CC1,349.236541852,1.6384999999999992,0,3,60.93000000000001,2,3,25,0.7122013837876245,0,True
cpd_235000,CC(=O)N1CCC(C(=O)N2CCN(c3ccccc3F)CC2)CC1,333.18525522799996,1.7328000000000001,0,3,43.86000000000001,2,3,24,0.827908031450466,0,True
cpd_65000,CN1CCN(C(=O)C2CCCN2S(=O)(=O)c2ccccc2)CC1,337.14601259600005,0.6136999999999992,0,4,60.93,3,3,23,0.8109594590919806,0,True
cpd_425000,CN1CCC(N2CCN(S(=O)(=O)c3ccccc3)CC2)CC1=O,337.146012596,0.6136999999999992,0,4,60.93,3,3,23,0.8109594590919805,0,True
cpd_125000,O=C(Cn1cc(C(F)(F)F)cc(C(F)(F)F)c1=O)N1CCOCC1,358.07521156399997,1.7447,0,3,51.540000000000006,2,2,24,0.7572437472690008,0,True
cpd_190000,Cc1ccc(S(=O)(=O)N2CCN(C(=O)C(F)(F)F)CC2)cc1,336.075548,1.39022,0,3,57.690000000000005,2,2,22,0.8200574483522259,0,True
cpd_190000,CC(=O)N1CCc2cc(S(=O)(=O)N3CCN(C)CC3)ccc21,323.13036253200005,0.5317000000000005,0,4,60.93000000000001,2,3,22,0.796568252027445,0,True
cpd_5000,Cc1c2c(=O)n(C)c(=O)n(C)c2nn1CC(=O)N1CCCCC1C,333.180089596,0.14312000000000014,0,4,82.13,2,3,24,0.782860820637065,0,True
cpd_230000,Cc1nn(CC(=O)N2CCCCC2C)c2c(=O)n(C)c(=O)n(C)c12,333.180089596,0.14312000000000014,0,4,82.13,2,3,24,0.782860820637065,0,True
cpd_275000,Cc1nc2c(c(=O)n(C)c(=O)n2C)n1CC(=O)N1CCCCC1C,333.180089596,0.14312000000000014,0,4,82.13,2,3,24,0.782860820637065,0,True
cpd_325000,CC(=O)N1c2ccc(S(=O)(=O)N3CCN(C)CC3)cc2CC1C,337.14601259600005,0.9202000000000001,0,4,60.93000000000001,2,3,23,0.8051273629842437,0,True
cpd_505000,CC(=O)N1CCc2cc(S(=O)(=O)N3CCN(C)CC3C)ccc21,337.14601259600005,0.9202000000000006,0,4,60.93000000000001,2,3,23,0.8051273629842438,0,True
cpd_260000,Cc1nc2c(c(=O)n(C)c(=O)n2C)n1CC(=O)N1CCCCCC1,333.180089596,0.14471999999999996,0,4,82.13,2,3,24,0.7829510889830744,0,True
cpd_260000,CC(=O)N1CCN(C(=O)C2CCN(C(=O)c3ccc(F)cc3)CC2)CC1,361.180169848,1.3685999999999998,0,3,60.93000000000001,2,3,26,0.7993532628032988,0,True
cpd_625000,CN(C)C(=O)C1Cc2ccccc2CN1S(=O)(=O)N(C)C,311.13036253200005,0.3079000000000003,0,3,60.93000000000001,3,2,21,0.8069348685398441,0,True
cpd_40000,O=C(N1CCCC(N2CCN(c3ccccc3F)CC2)C1)C(F)(F)F,359.162075172,2.5010000000000003,0,3,26.790000000000006,2,3,25,0.7595061841178695,0,True
cpd_10000,CN(C)C(=O)C1CCN(C(=O)c2ccc(Br)cc2)CC1,338.06298994800005,2.3895,0,2,40.620000000000005,2,2,20,0.8301797894208208,0,True
cpd_495000,CC1Cc2ccccc2N1S(=O)(=O)c1cn(C)c(=O)n(C)c1=O,335.093977024,0.22390000000000043,0,4,81.38,2,3,23,0.7863365604842254,0,True
cpd_560000,O=C1C2CS(=O)(=O)CC2N1c1ccc(Br)cc1,314.95647628,1.2088999999999999,0,3,54.45,1,3,17,0.7319455943210036,0,True
cpd_495000,Cn1cc(S(=O)(=O)N2CCCc3ccccc32)c(=O)n(C)c1=O,335.093977024,0.2254999999999998,0,4,81.38,2,3,23,0.786423226500041,0,True
cpd_165000,O=C(c1ccc(Cl)cc1)N1CCN(C(=O)C(F)(F)F)CC1,320.053939964,2.1867,0,2,40.620000000000005,1,2,21,0.7956124464816305,0,True
cpd_355000,O=c1c(Br)cc(Br)cn1-c1ccccc1,326.88943804400003,3.3625000000000016,0,1,22.0,1,2,15,0.7864052726959694,0,True
cpd_635000,O=S1(=O)CCN(S(=O)(=O)c2ccc(Br)cc2)CC1,352.939111964,0.8682000000000002,0,4,71.52000000000001,2,2,18,0.7901920426992974,0,True
cpd_550000,CC1(C)C2C(=O)N(c3ccc(Br)cc3)C2CS1(=O)=O,342.987776408,1.9874999999999998,0,3,54.45,1,3,19,0.7324293817880582,0,True
cpd_230000,CC(=O)N1CCN(C(=O)CN2C(=O)CSc3ccccc32)CC1,333.11471246800005,0.8159999999999994,0,4,60.93000000000001,2,3,23,0.8037693422741053,0,True
cpd_505000,CCN1CCN(C(=O)Cc2c(Cl)cccc2Br)CC1,344.029102976,2.809100000000001,0,2,23.55,3,2,19,0.8408523410804364,0,True
cpd_295000,CN(C(=O)Cn1c(=O)n(C)c2ccccc21)C1CCS(=O)(=O)C1,337.10962708799997,-0.01450000000000018,0,4,81.38,3,3,23,0.7885275059123866,0,True
cpd_330000,CN(C)C(=O)CN1C(=O)C2CCCN1S(=O)(=O)c1ccccc12,337.109627088,0.40010000000000034,0,4,78.0,2,3,23,0.782550573810795,0,True
cpd_95000,CN1CCCN(C(=O)CN2C(=O)c3ccccc3S2(=O)=O)CC1,337.10962708799997,-0.004800000000000582,0,5,78.0,2,3,23,0.758776840260864,0,True
cpd_250000,CC(=O)N1CCN(C(=O)C2CC(=O)N(c3ccccc3)C2)CC1,315.158291532,0.7301999999999995,0,3,60.93000000000001,2,3,23,0.8082249987748131,0,True
cpd_240000,Cn1c(=O)c2c(n(C)c1=O)n(C)c(=O)n2Cc1ccccc1,300.12224037199996,-0.2142999999999995,0,3,70.93,2,3,22,0.657080817094103,0,True
cpd_385000,Cn1c(=O)c2c(n(C)c1=O)n(Cc1ccccc1)c(=O)n2C,300.122240372,-0.21430000000000038,0,3,70.93,2,3,22,0.6570808170941029,0,True
cpd_510000,CC(=O)N1CCCN(C(=O)C2CC(=O)N(c3ccccc3)C2)CC1,329.173941596,1.1202999999999994,0,3,60.93000000000001,2,3,24,0.8168216622797796,0,True
cpd_475000,CC1CCN(C(=O)C2CCC(C(=O)N3CCCN(C)CC3)CC2)CC1,349.27292736,2.2154,0,3,43.86000000000001,2,3,25,0.7677048913692887,0,True
cpd_605000,CN1CCN(C(=O)COc2ccc(F)cc2Br)CC1,330.037918072,1.7409999999999997,0,3,32.78,3,2,19,0.8459148539081128,0,True
cpd_645000,O=C(Cn1cc(C(F)(F)F)cc1C(F)(F)F)N1CCOCC1,330.08029694399994,2.3845,0,2,34.47,2,2,22,0.7806109091125409,0,True
cpd_5000,CN1CCN(C(=O)N2CCN(C(=O)c3ccco3)CC2)CC1,306.16919056399996,0.4047999999999998,0,4,60.24,1,3,22,0.7536513155387694,0,True
cpd_65000,Cc1cc(S(=O)(=O)N(C)CC(=O)N2CCN(C)CC2)ccc1F,343.136590784,0.5286199999999999,0,4,60.93000000000001,4,2,23,0.8000941128490818,0,True
cpd_260000,CC1N(C)C2C(N(C)C(=O)N2C)N1C(=O)N(C)C,255.16952491199999,-0.08919999999999906,0,3,50.34,0,2,18,0.6077149148027223,0,True
cpd_150000,CN(C)C(=O)N1C(=O)C2(OCCO2)c2cc(Br)ccc21,340.005868996,1.6769,0,4,59.08000000000001,0,3,20,0.7204649566626542,0,True
cpd_385000,CN1CCN(S(=O)(=O)c2ccc(Br)cc2)C(=O)C1,331.983025376,0.9117999999999998,0,4,57.690000000000005,2,2,18,0.807380997678425,0,True
cpd_155000,Cc1ccc(S(=O)(=O)N2CCN(S(=O)(=O)N(C)C)CC2)cc1,347.097348152,0.10772000000000093,0,4,78.0,4,2,22,0.7743215536794497,0,True
cpd_595000,CC(=O)N1C(=O)N(c2ccccc2)C2C1N(C)S(=O)(=O)N2C,324.08922599199997,0.24930000000000008,0,4,81.24,1,3,22,0.7413997381307372,0,True
cpd_295000,CC1CN(C(=O)C2CCC(=O)N(CCN3CCOCC3)C2)CC(C)O1,353.231456472,0.19300000000000272,0,5,62.32000000000001,4,3,25,0.7222036106174835,0,True
cpd_560000,O=C(N1CCOCC1)N1CCN(S(=O)(=O)c2ccccc2)C(=O)C1,353.104541708,-0.028299999999999992,0,5,87.22999999999999,2,3,24,0.7452291107279589,0,True
cpd_390000,CC1CC(C)CN(C(=O)Cn2c(=O)n(C)c3c2c(=O)n(C)c(=O)n3C)C1,363.19065428000005,-0.7580999999999978,0,4,91.24000000000001,2,3,26,0.7014191128784749,0,True
cpd_230000,CN(C)S(=O)(=O)N1CCN(C(=O)c2ccc(Cl)cc2)CC1,331.07574011599996,0.9042000000000008,0,3,60.93000000000001,3,2,21,0.8266476757068235,0,True
cpd_565000,CN(C)S(=O)(=O)N1CCN(C(=O)c2ccccc2Cl)CC1,331.07574011599996,0.9042000000000006,0,3,60.93000000000001,3,2,21,0.8266476757068235,0,True
cpd_350000,CN1CCN(C(=O)CN2C(=O)N(C)Cc3ccccc32)CC1,302.174275944,0.8324000000000005,0,3,47.1,2,3,22,0.8129315526694091,0,True
cpd_535000,Cc1c(C(F)(F)F)cc(Cl)c(=O)n1CC(=O)N1CCOCC1,338.06450464799997,1.6877199999999994,0,3,51.540000000000006,2,2,22,0.8243084218447863,0,True
cpd_75000,CN(C)S(=O)(=O)N(C)CC(=O)N1CCN(c2ccccc2)CC1,340.156911628,0.07340000000000191,0,4,64.17,5,2,23,0.7611225608425388,0,True
cpd_10000,O=C(c1ccccc1)N1CCN(C(=O)N2CCOCC2)C(=O)C1,317.137556088,0.4232,0,4,70.16,1,3,23,0.7527293384782183,0,True
cpd_120000,CS(=O)(=O)N1CCC(C(=O)N2CCN(c3ccccc3)CC2)CC1,351.16166266000005,1.0068000000000004,0,4,60.93000000000001,3,3,24,0.8153410484352349,0,True
cpd_505000,CS(=O)(=O)N1CCCC(C(=O)N2CCN(c3ccccc3)CC2)C1,351.16166266000005,1.0068,0,4,60.93000000000001,3,3,24,0.8153410484352349,0,True
cpd_150000,O=C(N1CCOCC1)N1CCN(S(=O)(=O)c2cccs2)CC1,345.081698088,0.5066000000000004,0,5,70.16,2,3,22,0.7829231908453426,0,True
cpd_190000,CC(=O)N1CCN(C(=O)c2ccc3c(c2)CS(=O)(=O)C3)CC1,322.09872805599997,0.41930000000000023,0,4,74.76,1,3,22,0.7508573074871169,0,True
cpd_540000,CS(=O)(=O)N1CCN(S(=O)(=O)c2ccc3c(c2)CCC3)CC1,344.08644912,0.44120000000000026,0,4,74.76,3,3,22,0.7974319539150657,0,True
cpd_130000,CC1(C)CN(c2cc(Br)cc(Br)c2)C1=O,330.92073817200003,3.5844000000000023,0,1,20.310000000000002,1,2,15,0.7196515367616313,0,True
cpd_530000,CC1(C)CN(c2ccc(Br)c(Br)c2)C1=O,330.92073817200003,3.5844000000000023,0,1,20.310000000000002,1,2,15,0.7196515367616313,0,True
cpd_615000,CC1(C)CN(c2c(Br)cccc2Br)C1=O,330.92073817200003,3.5844000000000014,0,1,20.310000000000002,1,2,15,0.7196515367616313,0,True
cpd_620000,CC1(C)CN(c2cc(Br)ccc2Br)C1=O,330.92073817200003,3.5844000000000014,0,1,20.310000000000002,1,2,15,0.7196515367616313,0,True
cpd_505000,Cn1c(=NC(=O)CN2CCCCC2)c2ccccc2n(C)c1=O,314.174275944,0.7901999999999993,0,3,59.6,2,3,23,0.823307092139786,0,True
cpd_145000,CC1CCN(S(=O)(=O)N2CCN(S(=O)(=O)N(C)C)CC2)CC1,354.139547312,-0.6128999999999971,0,4,81.24,4,2,22,0.6742551224178202,0,True
cpd_95000,CC1(C)CC(=O)N(c2ccc(Br)c(Br)c2)C1,344.936388236,3.9745000000000026,0,1,20.310000000000002,1,2,16,0.752852372979892,0,True
cpd_605000,CC1(C)CC(=O)N(c2ccc(Br)cc2Br)C1,344.936388236,3.9745000000000026,0,1,20.310000000000002,1,2,16,0.752852372979892,0,True
cpd_10000,O=C(N1CCOCC1)C1(c2ccc(Br)cc2)CCOCC1,353.06265559999997,2.3560999999999996,0,3,38.77,2,3,21,0.8185940650231035,0,True
cpd_340000,CC(=O)N1CC(=O)N(C)c2ccc(S(=O)(=O)N3CCOCC3)cc21,353.104541708,0.036800000000000166,0,5,87.23,2,3,24,0.7489947220993932,0,True
cpd_240000,Cn1c(=O)c2cc(Br)ccc2n(C)c1=O,267.984739628,0.9996999999999998,0,2,44.0,0,2,15,0.7157688911037888,0,True
cpd_595000,CN(C(=O)Cn1cc(C(F)(F)F)ccc1=O)C1CCS(=O)(=O)C1,352.07046262,0.5125999999999997,0,4,76.45,3,2,23,0.794433252417421,0,True
cpd_345000,CCS(=O)(=O)N1CCN(C(=O)C2CCN(C(C)=O)CC2)CC1,331.15657728,-0.26119999999999854,0,4,78.0,3,2,22,0.7136864738172211,0,True
cpd_500000,O=C(C1CCN(S(=O)(=O)N2CCOCC2)CC1)N1CCOCC1,347.1514919,-0.865799999999997,0,5,79.39,3,3,23,0.663384492792958,0,True
cpd_580000,O=C(C1CCCN(S(=O)(=O)N2CCOCC2)C1)N1CCOCC1,347.1514919,-0.865799999999997,0,5,79.39,3,3,23,0.663384492792958,0,True
cpd_445000,CC1CCCCCN1C(=O)Cn1cnc2c1c(=O)n(C)c(=O)n2C,333.180089596,0.22480000000000033,0,4,82.13,2,3,24,0.7873811513679843,0,True
cpd_610000,CS(=O)(=O)N1CCN(C(=O)Cc2c(F)cccc2Cl)CC1,334.055419272,1.1253999999999997,0,3,57.690000000000005,3,2,21,0.8322117800719186,0,True
cpd_40000,Cn1c(=O)c2c(ncn2CC(=O)N2CCCCCCC2)n(C)c1=O,333.180089596,0.22639999999999927,0,4,82.13,2,3,24,0.7874678875655705,0,True
cpd_290000,CC1CCCCCCN1C(=O)Cn1cnc2c1c(=O)n(C)c(=O)n2C,347.19573966,0.6149,0,4,82.13,2,3,25,0.7971479070210228,0,True
cpd_170000,CC(=O)N1CCOc2ccc(S(=O)(=O)N3CCN(C)CC3)cc21,339.125277152,0.3680000000000003,0,5,70.16,2,3,23,0.7784696718818539,0,True
cpd_430000,CC(=O)N1CCOc2cc(S(=O)(=O)N3CCN(C)CC3)ccc21,339.125277152,0.3680000000000003,0,5,70.16,2,3,23,0.7784696718818539,0,True
cpd_545000,CS(=O)(=O)N1CCCN(C(=O)Cc2c(F)cccc2Cl)CC1,348.071069336,1.5154999999999998,0,3,57.690000000000005,3,2,22,0.8317502853705524,0,True
cpd_255000,C[C@H]1C=C(C(=O)N2CCOCC2)O[C@H](C(=O)N2CCOCC2)C1,324.16852186799997,0.0129000000000008,0,5,68.31,2,3,23,0.7158599338331014,2,True
cpd_400000,O=C(C1CCC(=O)N(C2CC2)C1)N1CCN(c2ccccc2F)CC1,345.18525522799996,1.8753,0,3,43.86000000000001,3,4,25,0.8401149866941402,0,True
cpd_640000,O=C(CN1CCN(S(=O)(=O)c2ccccc2)CC1)N1CCOCC1,353.140927216,-0.148299999999999,0,5,70.16000000000001,4,3,24,0.7530637900944699,0,True
cpd_165000,Cc1ccc(S(=O)(=O)N2CCN(C)CC2C(=O)N(C)C)cc1,325.14601259600005,0.38792000000000115,0,4,60.93000000000001,3,2,22,0.8064431831714526,0,True
cpd_300000,CN1CCOCCOCCOCCOCCOCCOCC1,321.215137712,0.03140000000000298,0,7,58.620000000000005,0,1,22,0.6237903265909615,0,True
cpd_65000,Cc1ccc(S(=O)(=O)N2CC(C)N(C)CC2C(=O)N(C)C)cc1,339.16166266000005,0.776420000000001,0,4,60.93000000000001,3,2,23,0.8163365136174705,0,True
cpd_50000,CC1CCN(S(=O)(=O)N2CCC(C(=O)N3CCOCC3)CC2)CC1,359.187877408,0.5339000000000016,0,4,70.16000000000001,3,3,24,0.7371944554908006,0,True
cpd_465000,CC1CCN(S(=O)(=O)N2CCCC(C(=O)N3CCOCC3)C2)CC1,359.187877408,0.5339000000000016,0,4,70.16000000000001,3,3,24,0.7371944554908006,0,True
cpd_640000,CC1CCN(C(=O)C2CCN(S(=O)(=O)N3CCOCC3)CC2)CC1,359.187877408,0.5339000000000007,0,4,70.16000000000001,3,3,24,0.7371944554908005,0,True
cpd_410000,CC(=O)N1CCN(C(=O)c2cccc(S(=O)(=O)N(C)C)c2)CC1,339.125277152,0.2412000000000003,0,4,78.0,3,2,23,0.7903317043708868,0,True
cpd_575000,CC(=O)N1CCN(C(=O)c2ccc(S(=O)(=O)N(C)C)cc2)CC1,339.125277152,0.2412000000000012,0,4,78.0,3,2,23,0.790331704370887,0,True
cpd_405000,Cc1nn(CC(=O)N2CCc3ccccc3CC2)c(=O)c2cccn12,336.15862588,1.4318199999999996,0,3,59.61,2,4,25,0.7112817493946086,0,True
cpd_415000,O=S(=O)(N1CCC2(CC1)OCCO2)N1CCC2(CC1)OCCO2,348.1355074879999,-0.09099999999999842,0,6,77.54,2,4,23,0.6940510728001387,0,True
cpd_230000,CCN1CCN(C(=O)C2CCC(C(=O)N3CCCN(C)CC3)CC2)CC1,364.283826392,1.1210000000000018,0,4,47.10000000000001,3,3,26,0.7529968179784118,0,True
cpd_570000,Cn1c(=O)c2c(nc3n2CCN(C(=O)c2ccco2)CC3)n(C)c1=O,343.128054024,-0.2748000000000006,0,5,95.27000000000001,1,4,25,0.6058131257467814,0,True
cpd_365000,Cn1c(=O)n(CC(=O)N2CCC3(CC2)OCCO3)c2ccccc21,331.15320615200005,0.7055000000000005,0,4,65.7,2,4,24,0.8127182656804284,0,True
cpd_450000,CC1CCN(C(=O)C2CCN(S(=O)(=O)N3CCCC3)CC2)CC1,343.19296278800005,1.2974999999999997,0,3,60.93000000000001,3,3,23,0.775882567499723,0,True
cpd_330000,Cc1nc2c(c(=O)n(C)c(=O)n2C)n1CC(=O)N1CC(C)OC(C)C1,349.175004216,-0.6220799999999986,0,5,91.36,2,3,25,0.7204619684578565,0,True
cpd_625000,CC1CCN(C(=O)Cn2cnc3c2c(=O)n(C)c(=O)n3C)CC(C)O1,349.175004216,-0.5403999999999982,0,5,91.36,2,3,25,0.7261390389267376,0,True
cpd_25000,CCN1CCN(C(=O)Cn2nc(C(F)(F)F)c3c2CCC3)CC1,330.16674595200004,1.5547,0,3,41.370000000000005,3,3,23,0.8444643231863721,0,True
cpd_195000,O=C(N1CCOCC1)N1CCN(S(=O)(=O)c2ccccc2)C1,325.109627088,0.4026000000000003,0,4,70.16,2,3,22,0.7892449036693892,0,True
cpd_285000,CC1N(C(=O)N2CCOCC2)CCN1S(=O)(=O)c1ccccc1,339.125277152,0.7911000000000004,0,4,70.16,2,3,23,0.7987605860296914,0,True
cpd_360000,CC1CN(S(=O)(=O)c2ccccc2)CN1C(=O)N1CCOCC1,339.125277152,0.7911000000000004,0,4,70.16000000000001,2,3,23,0.7987605860296914,0,True
cpd_530000,CCN1CCN(C(=O)Cn2nc(C(F)(F)F)c3c2CCCC3)CC1,344.18239601600004,1.9448,0,3,41.370000000000005,3,3,24,0.8415707739050086,0,True
cpd_30000,CN1CCC(N2CCC(C(=O)N3CCOCC3)CC2)CC1,295.225977168,0.6514000000000011,0,4,36.019999999999996,2,3,21,0.7494098754137944,0,True
cpd_175000,CN1CCN(C(=O)CN(C)S(=O)(=O)c2cccc(F)c2)CC1,329.12094072,0.2202000000000004,0,4,60.93,4,2,22,0.7928406151711016,0,True
cpd_295000,CN1CCN(C(=O)CN(C)S(=O)(=O)c2ccccc2F)CC1,329.12094072,0.2202000000000004,0,4,60.93,4,2,22,0.7928406151711016,0,True
cpd_560000,CN1CCN(C(=O)CN(C)S(=O)(=O)c2ccc(F)cc2)CC1,329.12094072,0.2201999999999995,0,4,60.93,4,2,22,0.7928406151711015,0,True
cpd_125000,O=C(C1CC(=O)N(c2cccc(C(F)(F)F)c2)C1)N1CCOCC1,342.119127064,1.9170999999999998,0,3,49.85000000000001,2,3,24,0.8250792524170292,0,True
cpd_205000,O=C(C1CC(=O)N(c2ccccc2C(F)(F)F)C1)N1CCOCC1,342.119127064,1.9171,0,3,49.85000000000001,2,3,24,0.8250792524170292,0,True
cpd_515000,O=C(C1CC(=O)N(c2ccc(C(F)(F)F)cc2)C1)N1CCOCC1,342.119127064,1.9170999999999998,0,3,49.85000000000001,2,3,24,0.8250792524170292,0,True
cpd_190000,O=C(Cc1c(F)cccc1Cl)N1CCC(C(=O)N2CCOCC2)C1,354.11464839999996,1.7289,0,3,49.85000000000001,3,3,24,0.8303022275028222,0,True
cpd_105000,CN1CCCN(C(=O)CN(C)S(=O)(=O)c2ccc(F)cc2)CC1,343.136590784,0.6102999999999996,0,4,60.93,4,2,23,0.8037063124967061,0,True
cpd_100000,CCN1CCN(C(=O)Cn2c(=O)n(C)c3ccccc32)CC1,302.174275944,0.5041,0,3,50.48,3,3,22,0.8296910386188341,0,True
cpd_520000,Cc1c(C(F)(F)F)c(C(F)(F)F)nn1CC(=O)N1CCOCC1,345.091195976,2.0879199999999996,0,3,47.36,2,2,23,0.7714833223109113,0,True
cpd_195000,CC(=O)N1CCN(C(=O)c2nn(C)c(=O)c3ccccc23)CC1,314.13789043599996,0.2378,0,4,75.51,1,3,23,0.7553809368373514,0,True
cpd_430000,O=S(=O)(N1CCC2(CC1)OCCO2)N1CCc2ccccc2C1,338.13002818399997,1.1283999999999996,0,4,59.080000000000005,2,4,23,0.8110371473318283,0,True
cpd_210000,Cc1cc(=O)n(Cc2ccccc2)c(=O)n1CC(=O)N1CCOCC1,343.153206152,0.2255200000000006,0,4,73.54,4,3,25,0.7963410556515247,0,True
cpd_260000,O=C(N1CCN(S(=O)(=O)c2ccc(Cl)cc2)CC1)C(F)(F)F,356.020925584,1.7352,0,3,57.690000000000005,2,2,22,0.8106845046390682,0,True
cpd_105000,O=C(Cn1cc(C(F)(F)F)cc(Cl)c1=O)N1CCOCC1,324.04885458399997,1.3793,0,3,51.540000000000006,2,2,21,0.8256354496868252,0,True
cpd_120000,O=C(Cn1cc(C(F)(F)F)c(Cl)cc1=O)N1CCOCC1,324.04885458399997,1.3793,0,3,51.540000000000006,2,2,21,0.8256354496868252,0,True
cpd_110000,Cn1c(=O)c2ccccc2n(CC(=O)N2CCC3(CC2)OCCO3)c1=O,359.14812077199997,0.06570000000000031,0,5,82.77000000000001,2,4,26,0.7576099775420566,0,True
cpd_130000,Cn1c(=O)n(CC(=O)N2CCC3(CC2)OCCO3)c(=O)c2ccccc21,359.148120772,0.0657000000000012,0,5,82.77000000000001,2,4,26,0.7576099775420568,0,True
cpd_105000,CCN1CCN(C(=O)CCN2CCc3ccccc3S2(=O)=O)CC1,351.16166265999993,0.7876000000000005,0,4,60.93,4,3,24,0.8045969371243877,0,True
cpd_35000,Cn1c(=O)c2ccccc2n(CC(=O)N2CCc3ccccc32)c1=O,335.12699140399997,1.2894999999999996,0,3,64.31,2,4,25,0.7088039617579703,0,True
cpd_470000,CN1CCN(C(=O)c2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1,345.09139018,0.9779000000000007,0,4,60.93000000000001,3,2,22,0.8189618224352574,0,True
cpd_40000,CCN(CC)C(=O)N1CCN(C(=O)N2CCOCC2)CC1,298.20049069199996,0.5180000000000013,0,3,56.33000000000001,2,2,21,0.7465818876555559,0,True
cpd_500000,Cn1c(=O)n(C(C)(C)C)c(=O)c2c1ncn2CC(=O)N1CCCCC1,347.19573966,0.6641999999999997,0,4,82.13,2,3,25,0.7992101420035566,0,True
cpd_365000,O=S(=O)(N1CCOCC1)N1CCN(Cc2ccccc2)CC1,325.14601259600005,0.38120000000000065,0,4,53.09,4,3,22,0.8031468912174443,0,True
cpd_215000,CCN1CCN(C(=O)CN2C(=O)c3ccccc3S2(C)C)CC1,335.16674804,1.6445999999999992,0,3,43.86,3,3,23,0.8434880028258211,0,True
cpd_115000,Cn1c(=O)c2ccc(S(=O)(=O)N3CCCCC3)cc2n(C)c1=O,337.109627088,0.41179999999999994,0,4,81.38,2,3,23,0.7948458930413927,0,True
cpd_295000,Cn1c(=O)c2cc(S(=O)(=O)N3CCCCC3)ccc2n(C)c1=O,337.109627088,0.4117999999999995,0,4,81.38,2,3,23,0.7948458930413927,0,True
cpd_275000,Cn1c(=O)c2c(n(C)c1=O)n(CCCN1CCCCC1)c(=O)n2C,335.19573966,-0.3865999999999983,0,4,74.17000000000002,4,3,24,0.7629364865257385,0,True
cpd_350000,COc1ccccc1C(=O)N1CCN(C(=O)N2CCOCC2)CC1,333.168856216,0.9052,0,4,62.32000000000001,2,3,24,0.8068883852282595,0,True
cpd_130000,CC1N(C(=O)N2CCOCC2)CCN1S(=O)(=O)c1ccccc1F,357.11585534,0.9302000000000006,0,4,70.16,2,3,24,0.7895746733671677,0,True
cpd_310000,CC1CN(S(=O)(=O)c2ccc(F)cc2)CN1C(=O)N1CCOCC1,357.11585534,0.9302000000000001,0,4,70.16000000000001,2,3,24,0.7895746733671675,0,True
cpd_370000,CC1N(C(=O)N2CCOCC2)CCN1S(=O)(=O)c1ccc(F)cc1,357.11585534,0.9302000000000001,0,4,70.16,2,3,24,0.7895746733671677,0,True
cpd_640000,CN1CCN(C(=O)c2cccn2-c2ccccc2C(F)(F)F)CC1,337.140196856,2.883700000000002,0,2,28.48,2,3,24,0.8430202535611514,0,True
